구,동,단지명,공시제곱미터당가_중위,호수,면적타입수
강북구,미아동,동순빌라,4390451,10,4
강북구,미아동,동신빌라,1715709,4,3
강북구,미아동,동신주택,1782618,3,2
강북구,미아동,동아맨션,2852308,6,1
강북구,미아동,동아맨션(791-3210),1865429,10,4
강북구,미아동,동아빌라,3060000,9,5
강북구,미아동,동아쉐르빌,4114490,15,5
강북구,미아동,동아쉐르빌31차,4425930,11,6
강북구,미아동,동아쉐르빌32차,4752342,8,3
강북구,미아동,동아쉐르빌34차,4738404,12,8
강북구,미아동,동아하이빌,2567287,13,4
강북구,미아동,동아하이빌(13차),2590368,8,4
강북구,미아동,동아하이빌(158-3),2565880,8,5
강북구,미아동,동아하이빌(158-96),2542372,4,1
강북구,미아동,동아하이빌(300-29),2579950,4,3
강북구,미아동,동아하이빌(가),2523128,9,2
강북구,미아동,동아하이빌12차,2603550,8,3
강북구,미아동,동아하이빌14차,2518859,13,8
강북구,미아동,동아하이빌15차,2590163,8,1
강북구,미아동,동아하이빌16차,2571230,4,2
강북구,미아동,동아하이빌8차(가동),2475928,9,2
강북구,미아동,동아하이빌8차(나동),2475928,9,2
강북구,미아동,동아하이빌9차,2596084,8,4
강북구,미아동,동아하이빌나동,2513553,9,7
강북구,미아동,동아하이츠,4829339,9,6
강북구,미아동,동아하이츠빌10차,2628361,9,3
강북구,미아동,동아하이츠빌라,2558618,10,7
강북구,미아동,동아하이츠빌라(3-226),4005934,9,5
강북구,미아동,동아하이츠빌라5차,2631129,9,5
강북구,미아동,동아하이츠빌라6차,2521259,9,4
강북구,미아동,동원맨션,1831768,8,4
강북구,미아동,동원빌라트,4712251,12,4
강북구,미아동,동원빌리지,2562854,11,4
강북구,미아동,동일맨숀,2375641,8,1
강북구,미아동,동일빌라,2029662,13,4
강북구,미아동,동일연립2동,5838411,12,1
강북구,미아동,동일연립B,5114722,14,2
강북구,미아동,동해네스트빌,2581755,10,5
강북구,미아동,동훈빌라,4651545,5,4
강북구,미아동,두산그린빌라,2529840,10,4
강북구,미아동,두산위브트레지움,5955042,1136,3
강북구,미아동,두산힐스빌,2768825,8,2
강북구,미아동,두성화이트빌,2567373,7,3
강북구,미아동,두영골드뷰,3037618,4,1
강북구,미아동,두예파크빌,3436988,10,5
강북구,미아동,두원아트빌,1968371,9,1
강북구,미아동,두원프라자,3679962,48,4
강북구,미아동,드림빌,2443910,8,4
강북구,미아동,드림빌22차,2979690,8,1
강북구,미아동,드림빌라트,3800020,10,6
강북구,미아동,드림아트빌,2120247,8,4
강북구,미아동,드림캐슬,4419421,7,4
강북구,미아동,드림캐슬(215-141),4706982,15,3
강북구,미아동,드림하우스,2284537,14,8
강북구,미아동,디바인빌,2445153,8,6
강북구,미아동,디어하우스,4542014,8,4
강북구,미아동,디오빌,4615384,8,3
강북구,미아동,뜨란채,3830645,8,3
강북구,미아동,라곰108,6159942,8,5
강북구,미아동,라온팰리스,5412946,16,4
강북구,미아동,라인빌,3743641,11,5
강북구,미아동,래미안빌,2650957,16,4
강북구,미아동,래미안트리베라1단지,6555254,1035,3
강북구,미아동,랜드마크,2343434,19,6
강북구,미아동,랜드마크2,2488393,10,4
강북구,미아동,랜드마크3,2261447,8,5
강북구,미아동,로뎀빌리지,3848238,16,2
강북구,미아동,로뎀하이빌(215-77),4522613,8,2
강북구,미아동,로뎀하이빌(301-3),4025385,10,2
강북구,미아동,로뎀하이빌(329-10),3899721,13,2
강북구,미아동,로얄빌라,1905131,6,1
강북구,미아동,로얄팰리스,6589016,8,2
강북구,미아동,로얄팰리스(311-115),4079140,8,1
강북구,미아동,로얄팰리스(314-58),3694347,8,4
강북구,미아동,로얄팰리스(766-60),3921568,8,4
강북구,미아동,로얄팰리스AB동,4180203,16,4
강북구,미아동,로얄팰리스C동,4108784,8,3
강북구,미아동,로얄하이츠,2314290,13,6
강북구,미아동,로즈데이빌,3292607,8,3
강북구,미아동,로즈데일빌,2139885,7,6
강북구,미아동,로즈데일빌2,3639398,8,2
강북구,미아동,로하스빌,5247566,28,7
강북구,미아동,롯데빌리지,3253669,8,4
강북구,미아동,롯데타운빌,2464905,8,3
강북구,미아동,루체른A,3423423,8,4
강북구,미아동,루체른B,3650563,8,4
강북구,미아동,루첸힐스,4217132,12,3
강북구,미아동,륭힐스빌,2469670,9,3
강북구,미아동,리치빌,3165511,6,3
강북구,미아동,리치하우스(127-18),4661654,19,4
강북구,미아동,리치하우스A동,4293465,15,2
강북구,미아동,리치하우스B동,4269874,15,2
강북구,미아동,마루스위트,3094153,8,3
강북구,미아동,마루스위트빌26,3381936,12,7
강북구,미아동,마루스위트빌29차,4014098,12,3
강북구,미아동,마운틴뷰,3223889,8,3
강북구,미아동,마운틴뷰(791-1600),2361279,8,6
강북구,미아동,메이저빌,4082197,10,1
강북구,미아동,명가빌라,2405498,9,4
강북구,미아동,명가시티빌,5171283,8,5
강북구,미아동,명가씨티빌,2485928,9,3
강북구,미아동,명가씨티빌(134-14),3946083,4,2
강북구,미아동,명가씨티빌1,2700950,12,3
강북구,미아동,명성빌라,2562045,4,3
강북구,미아동,명성하이빌,4014939,9,3
강북구,미아동,명우빌라,5311676,5,5
강북구,미아동,명원빌라,1881562,4,3
강북구,미아동,명작뷰,2806755,8,5
강북구,미아동,명화빌라가,2926609,6,2
강북구,미아동,명화빌라나동,2926149,6,2
강북구,미아동,모던하우스,2496266,14,8
강북구,미아동,목향주택,2808199,6,1
강북구,미아동,목화빌라,2922077,6,1
강북구,미아동,목화빌라(203-24),2720121,12,4
강북구,미아동,목화빌라(791-3591),2054665,9,4
강북구,미아동,문이빌라트,4121754,4,3
강북구,미아동,미건빌라(A동),1839464,19,2
강북구,미아동,미건빌리지,1864203,9,1
강북구,미아동,미건빌리지5,2121035,7,3
강북구,미아동,미건주택(3동),2032043,15,6
강북구,미아동,미건주택(4동),2004419,12,3
강북구,미아동,미건주택(B동),2017145,19,1
강북구,미아동,미도그랜드힐,2277842,16,2
강북구,미아동,미도빌라,2530009,12,8
강북구,미아동,미도빌라트,1983599,13,6
강북구,미아동,미도하이캐슬,2270383,8,3
강북구,미아동,미라주택,2950104,6,2
강북구,미아동,미란빌라,6058301,5,5
강북구,미아동,미래VILLAGE,3036221,11,3
강북구,미아동,미래빌라2차,2816434,9,2
강북구,미아동,미래안빌라,2652464,6,3
강북구,미아동,미래안빌라(214-2),2651396,4,3
강북구,미아동,미래주택빌,2088571,4,3
강북구,미아동,미래프라임,4390183,14,4
강북구,미아동,미빌아트,5219605,4,2
강북구,미아동,미성연립,2747443,6,2
강북구,미아동,미아1차래미안,5876093,306,3
강북구,미아동,미아그린빌라,2319491,7,3
강북구,미아동,미아동JN하우스,5105900,9,6
강북구,미아동,미아동YN빌라트,2627939,8,1
강북구,미아동,미아동근생주택,2993259,7,5
강북구,미아동,미아동대원빌,3800813,9,4
강북구,미아동,미아동미래주택,2330244,8,1
강북구,미아동,미아동부센트레빌,6453132,480,3
강북구,미아동,미아동태현주택,2209249,6,3
강북구,미아동,미아라온가,3063787,10,6
강북구,미아동,미아빌리지,4124579,7,5
강북구,미아동,미아센스빌,3244154,18,10
강북구,미아동,미아신구,3851590,105,3
강북구,미아동,미아아트빌라,2250237,9,4
강북구,미아동,미아에스하임,5569138,40,11
강북구,미아동,미아월드타운,2541717,8,5
강북구,미아동,미아위드빌A,4139104,8,2
강북구,미아동,미아위드빌B,4149017,8,5
강북구,미아동,미아펠리체,4731000,16,2
강북구,미아동,미아하이츠빌라(가동),2258126,8,7
강북구,미아동,미아하이츠빌라(나동),2311690,8,6
강북구,미아동,미아하이츠빌라(다동),2257376,8,2
강북구,미아동,미아한일유앤아이,4860913,384,5
강북구,미아동,미양,2581641,6,2
강북구,미아동,미하우스,4167128,8,2
강북구,미아동,미하우스(760-50),4093491,4,1
강북구,미아동,미향빌라(791-1539),2100217,10,8
강북구,미아동,미향빌라(791-1547),1919102,9,6
강북구,미아동,미현빌라,1837317,5,2
강북구,미아동,바우하우스,3680981,13,8
강북구,미아동,반석주택,2000333,5,2
강북구,미아동,반석타운,3460257,20,4
강북구,미아동,반석타운(101동),3387128,10,1
강북구,미아동,방천연립,2744811,8,2
강북구,미아동,백산빌라,2384770,10,5
강북구,미아동,백석빌리지,2424667,5,3
강북구,미아동,백석홈타운,2359519,8,4
강북구,미아동,백양빌리지(가),2787273,8,3
강북구,미아동,백양빌리지(나),2835188,8,1
강북구,미아동,백양홈타운,2653247,7,5
강북구,미아동,백운그랑빌5차,2719406,8,2
강북구,미아동,백운빌라2차,5033953,3,2
강북구,미아동,백운빌라3차,3902439,9,3
강북구,미아동,백운빌라4차,2548829,4,3
강북구,미아동,백운아트빌,3941215,8,3
강북구,미아동,백운에코빌,3537416,8,3
강북구,미아동,백운에코빌(48-26),3897849,8,2
강북구,미아동,번영뜰안채,3547589,10,2
강북구,미아동,범신10동,2944370,6,3
강북구,미아동,범신11동,2956965,6,4
강북구,미아동,범신12동,2958009,6,4
강북구,미아동,범신1동,2924708,6,3
강북구,미아동,범신2동,2986577,6,2
강북구,미아동,범신3동,2986577,6,2
강북구,미아동,범신4동,2946222,6,4
강북구,미아동,범신5동,2912255,6,4
강북구,미아동,범신6동,2946222,6,4
강북구,미아동,범신7동,2943089,6,4
강북구,미아동,범신8동,3017440,6,3
강북구,미아동,범신9동,2944370,6,3
강북구,미아동,베니하우스,1951218,4,2
강북구,미아동,벽산라이브파크,4558840,1585,3
강북구,미아동,보람빌라트,2815829,13,11
강북구,미아동,보람하이츠,3514803,8,3
강북구,미아동,보람하이츠빌,3735237,8,4
강북구,미아동,보영아트빌,2622146,10,5
강북구,미아동,보영아트빌Ⅱ,2125842,6,5
강북구,미아동,부강쉐르빌,2690252,10,7
강북구,미아동,부성주택,2261511,14,6
강북구,미아동,부성하이츠빌라,2400548,9,3
강북구,미아동,북한산그랑빌101동,3427081,8,2
강북구,미아동,북한산그랑빌102동,3798269,8,3
강북구,미아동,북한산시티빌(A동),1837672,10,2
강북구,미아동,북한산시티빌(B동),1858604,5,1
강북구,미아동,북한산팰리스,3062266,20,4
강북구,미아동,블루빌,2973510,8,2
강북구,미아동,블루빌(791-1227),3576203,10,8
강북구,미아동,비오빌라,2872928,3,1
강북구,미아동,빌드아르떼,4136718,14,4
강북구,미아동,빌라엠,3068156,7,3
강북구,미아동,사랑빌라,7173679,4,4
강북구,미아동,산내들빌라트,3522751,9,4
강북구,미아동,산수빌라,2458703,6,2
강북구,미아동,산장빌라,5940355,14,2
강북구,미아동,삼각산빌리지(791-1560),2297346,8,3
강북구,미아동,삼각산빌리지(791-3286),2603937,6,6
강북구,미아동,삼각산빌리지(87-140),3511852,8,1
강북구,미아동,삼각산아이원,4981996,1344,3
강북구,미아동,삼각산하이빌,2359974,5,4
강북구,미아동,삼각산하이츠,2286149,7,5
강북구,미아동,삼보빌라,1766961,10,1
강북구,미아동,삼보빌라(198-18),3498050,6,4
강북구,미아동,삼석빌라,1867724,11,7
강북구,미아동,삼성골드빌(791-1795),2005813,8,3
강북구,미아동,삼성골드빌(791-1840),2094731,10,5
강북구,미아동,삼성골드빌(791-1894),2140575,6,4
강북구,미아동,삼성골드빌(나),1827268,8,4
강북구,미아동,삼성골드빌라,1885797,5,5
강북구,미아동,삼성골든빌다동,2209155,8,6
강북구,미아동,삼성래미안트리베라2단지,6901876,1102,3
강북구,미아동,삼성레드빌,4095976,8,2
강북구,미아동,삼성레드빌(319-3),3746297,10,2
강북구,미아동,삼성레드빌(323-36),4605666,6,6
강북구,미아동,삼성레드빌(327-33),4012767,10,5
강북구,미아동,삼성레드빌(707-7),4178871,11,7
강북구,미아동,삼성레드빌(734-186),3048524,8,4
강북구,미아동,삼성레드빌(734-319),3327137,10,2
강북구,미아동,삼성레드빌(A동),4023848,10,5
강북구,미아동,삼성레드빌A동(719-6),4420889,11,4
강북구,미아동,삼성레드빌B동,4054864,10,6
강북구,미아동,삼성레드빌B동(719-8),4004178,10,3
강북구,미아동,삼성레드빌C동,4206040,10,5
강북구,미아동,삼성리치빌,4248323,10,7
강북구,미아동,삼성빌라(1264-211),6275201,4,3
강북구,미아동,삼성빌라(218-23),3054695,7,5
강북구,미아동,삼성빌라(3-291),4707860,8,4
강북구,미아동,삼성빌라(313-1),2288888,8,1
강북구,미아동,삼성빌라(325-56),2763471,8,6
강북구,미아동,삼성빌라(449-23),5877584,4,4
강북구,미아동,삼성빌리지(101동),4445416,10,6
강북구,미아동,삼성빌리지(102동),4458965,10,7
강북구,미아동,삼성빌리지(103동),4554773,10,7
강북구,미아동,삼성빌리지(104동),4431339,7,5
강북구,미아동,삼성쉐르빌,2411817,6,2
강북구,미아동,삼성쉐르빌(128-22),2517377,12,2
강북구,미아동,삼성아트빌,1821137,8,4
강북구,미아동,삼성아트빌(314-22),3803131,16,3
강북구,미아동,삼성아트빌(321-6),3175936,16,2
강북구,미아동,삼성아트빌(791-1125),5097500,8,3
강북구,미아동,삼성애드빌,3068038,8,2
강북구,미아동,삼성에코빌,3406244,9,7
강북구,미아동,삼성에코빌(762-40),3402777,8,4
강북구,미아동,삼성월드빌,2352683,8,4
강북구,미아동,삼성파크빌(132-20),3007674,4,3
강북구,미아동,삼성파크빌(137-72),5552214,11,4
강북구,미아동,삼성하이빌,2863041,8,5
강북구,미아동,삼성하이빌(135-32),4347826,9,2
강북구,미아동,삼성하이츠빌(1261-316),4589865,8,4
강북구,미아동,삼성화이트빌(8차),3766982,12,4
강북구,미아동,삼신그린아트,2034243,14,5
강북구,미아동,삼아파크빌,3438948,10,5
강북구,미아동,삼양빌라(423-3),5980603,5,4
강북구,미아동,삼양하이빌,2237237,7,3
강북구,미아동,삼양하이츠빌라,2040408,9,3
강북구,미아동,삼용빌라,2259546,3,3
강북구,미아동,삼우,5908094,16,4
강북구,미아동,삼우주택,1753774,19,6
강북구,미아동,삼우주택10동,5314009,6,2
강북구,미아동,삼우주택1동,5139289,6,1
강북구,미아동,삼우주택2동,4965051,6,1
강북구,미아동,삼우주택3동,5550975,6,2
강북구,미아동,삼우주택4동,4938271,6,1
강북구,미아동,삼우주택5동,5455635,6,2
강북구,미아동,삼우주택6동,4744613,6,1
강북구,미아동,삼우주택7동,7245106,6,2
강북구,미아동,삼우주택8동,4599370,6,1
강북구,미아동,삼우주택9동,5341331,6,2
강북구,미아동,삼우하이츠빌라,4378909,18,12
강북구,미아동,삼운4차빌라,2625743,10,5
강북구,미아동,삼운5차타운,2201634,10,8
강북구,미아동,삼운빌라3차,2346010,10,6
강북구,미아동,삼원빌라트,2132312,12,4
강북구,미아동,삼일시티빌A동,3881378,10,4
강북구,미아동,삼일시티빌B동,3885600,10,5
강북구,미아동,삼일파크빌,3268329,8,3
강북구,미아동,삼일파크빌(나동),3267973,8,5
강북구,미아동,삼정베스트빌,2723815,8,4
강북구,미아동,삼정베스트빌가동,2605545,8,2
강북구,미아동,삼정베스트빌나동,2526099,8,1
강북구,미아동,삼정빌라,2189928,13,5
강북구,미아동,삼정아트빌라,2302231,10,2
강북구,미아동,삼정하이츠빌라,2195983,13,6
강북구,미아동,삼진,4310499,10,6
강북구,미아동,삼진빌라,1807057,9,6
강북구,미아동,삼화그린빌,2804922,5,5
강북구,미아동,삼화아트빌,2927501,11,4
강북구,미아동,삼흥하이츠빌라,2466433,15,5
강북구,미아동,상도빌,2358146,4,3
강북구,미아동,상록캐스빌,3477460,29,7
강북구,미아동,상아주택가,2842688,6,1
강북구,미아동,상아주택나동,2818597,6,1
강북구,미아동,새로움빌,4265978,12,5
강북구,미아동,새창조빌리지(791-1732),2301907,9,7
